order_id,customer_id,order_date,product_id,quantity,discount_pct,payment_method,category,unit_price,unit_cost,gross_sales,discount_amount,net_sales,cost,gross_profit
O0002512,CUST00516,2024-06-17,P0008,4,0.05,COD,Fashion,152.63,75.07,610.52,30.53,579.99,300.28,279.71
O0000818,CUST00185,2024-06-17,P0012,1,0.0,UPI,Electronics,216.75,132.72,216.75,0.0,216.75,132.72,84.03
O0000645,CUST00414,2024-06-17,P0014,2,0.2,UPI,Electronics,66.45,51.75,132.9,26.58,106.32,103.5,2.82
O0001564,CUST00170,2024-06-17,P0014,1,0.0,UPI,Electronics,66.45,51.75,66.45,0.0,66.45,51.75,14.7
O0001147,CUST00047,2024-06-17,P0018,2,0.0,UPI,Beauty,175.93,84.8,351.86,0.0,351.86,169.6,182.26
O0000281,CUST00588,2024-06-17,P0043,4,0.15,Card,Electronics,364.08,156.96,1456.32,218.45,1237.87,627.84,610.03
O0000198,CUST00352,2024-06-18,P0015,4,0.1,COD,Fashion,43.69,25.91,174.76,17.48,157.28,103.64,53.64
O0003809,CUST00415,2024-06-18,P0021,1,0.05,COD,Beauty,264.24,127.61,264.24,13.21,251.03,127.61,123.42
O0005000,CUST00414,2024-06-18,P0021,1,0.0,Card,Beauty,264.24,127.61,264.24,0.0,264.24,127.61,136.63
O0002451,CUST00516,2024-06-18,P0016,2,0.0,Card,Fashion,101.27,44.23,202.54,0.0,202.54,88.46,114.08
O0003446,CUST00006,2024-06-18,P0025,4,0.15,COD,Fashion,234.0,111.05,936.0,140.4,795.6,444.2,351.4
O0004241,CUST00575,2024-06-18,P0030,2,0.15,Wallet,Grocery,239.09,117.72,478.18,71.73,406.45,235.44,171.01
O0003651,CUST00567,2024-06-18,P0024,1,0.0,COD,Grocery,220.04,119.95,220.04,0.0,220.04,119.95,100.09
O0003781,CUST00376,2024-06-18,P0033,1,0.0,UPI,Fashion,112.86,61.51,112.86,0.0,112.86,61.51,51.35
O0000102,CUST00242,2024-06-19,P0038,1,0.1,Wallet,Fashion,157.39,70.68,157.39,15.74,141.65,70.68,70.97
O0000829,CUST00153,2024-06-19,P0019,1,0.0,COD,Electronics,148.06,96.56,148.06,0.0,148.06,96.56,51.5
O0004947,CUST00161,2024-06-20,P0007,1,0.05,UPI,Grocery,177.14,118.71,177.14,8.86,168.28,118.71,49.57
O0001066,CUST00332,2024-06-20,P0014,2,0.0,Net Banking,Electronics,66.45,51.75,132.9,0.0,132.9,103.5,29.4
O0000819,CUST00013,2024-06-20,P0015,2,0.0,Wallet,Fashion,43.69,25.91,87.38,0.0,87.38,51.82,35.56
O0003732,CUST00640,2024-06-20,P0042,2,0.2,Card,Fashion,92.99,66.18,185.98,37.2,148.78,132.36,16.42
O0000507,CUST00344,2024-06-20,P0012,4,0.1,COD,Electronics,216.75,132.72,867.0,86.7,780.3,530.88,249.42
O0003988,CUST00600,2024-06-20,P0003,1,0.05,Card,Home,236.77,123.51,236.77,11.84,224.93,123.51,101.42
O0002474,CUST00579,2024-06-20,P0039,1,0.1,UPI,Electronics,302.32,141.08,302.32,30.23,272.09,141.08,131.01
O0002178,CUST00590,2024-06-20,P0020,2,0.0,Net Banking,Home,149.95,68.06,299.9,0.0,299.9,136.12,163.78
O0004188,CUST00153,2024-06-21,P0030,3,0.0,Card,Grocery,239.09,117.72,717.27,0.0,717.27,353.16,364.11
O0002322,CUST00022,2024-06-21,P0034,2,0.15,Net Banking,Electronics,186.26,105.01,372.52,55.88,316.64,210.02,106.62
O0003900,CUST00181,2024-06-21,P0029,2,0.0,COD,Home,354.92,154.02,709.84,0.0,709.84,308.04,401.8
O0000421,CUST00577,2024-06-21,P0017,2,0.0,COD,Home,110.28,84.44,220.56,0.0,220.56,168.88,51.68
O0004121,CUST00058,2024-06-21,P0038,1,0.2,Wallet,Fashion,157.39,70.68,157.39,31.48,125.91,70.68,55.23
O0004997,CUST00369,2024-06-21,P0013,4,0.15,Wallet,Grocery,268.38,121.9,1073.52,161.03,912.49,487.6,424.89
O0001665,CUST00289,2024-06-21,P0036,1,0.05,Card,Home,308.75,157.97,308.75,15.44,293.31,157.97,135.34
O0002828,CUST00048,2024-06-21,P0017,4,0.1,UPI,Home,110.28,84.44,441.12,44.11,397.01,337.76,59.25
O0005009,CUST00600,2024-06-22,P0025,1,0.0,COD,Fashion,234.0,111.05,234.0,0.0,234.0,111.05,122.95
O0000758,CUST00348,2024-06-22,P0008,2,0.1,UPI,Fashion,152.63,75.07,305.26,30.53,274.73,150.14,124.59
O0003789,CUST00384,2024-06-22,P0009,2,0.1,Card,Fashion,264.14,141.26,528.28,52.83,475.45,282.52,192.93
O0002469,CUST00181,2024-06-22,P0021,2,0.05,Net Banking,Beauty,264.24,127.61,528.48,26.42,502.06,255.22,246.84
O0004500,CUST00203,2024-06-22,P0029,2,0.15,Wallet,Home,354.92,154.02,709.84,106.48,603.36,308.04,295.32
O0002543,CUST00077,2024-06-22,P0022,4,0.0,Card,Electronics,326.52,146.8,1306.08,0.0,1306.08,587.2,718.88
O0000806,CUST00391,2024-06-22,P0013,4,0.0,COD,Grocery,268.38,121.9,1073.52,0.0,1073.52,487.6,585.92
O0003008,CUST00164,2024-06-22,P0039,1,0.15,Net Banking,Electronics,302.32,141.08,302.32,45.35,256.97,141.08,115.89
O0001540,CUST00253,2024-06-23,P0014,1,0.05,Wallet,Electronics,66.45,51.75,66.45,3.32,63.13,51.75,11.38
O0002269,CUST00205,2024-06-23,P0009,4,0.0,Card,Fashion,264.14,141.26,1056.56,0.0,1056.56,565.04,491.52
O0002024,CUST00200,2024-06-23,P0043,2,0.15,Card,Electronics,364.08,156.96,728.16,109.22,618.94,313.92,305.02
O0001040,CUST00451,2024-06-23,P0001,3,0.0,COD,Fashion,114.26,54.48,342.78,0.0,342.78,163.44,179.34
O0001058,CUST00051,2024-06-23,P0014,1,0.05,Card,Electronics,66.45,51.75,66.45,3.32,63.13,51.75,11.38
O0004513,CUST00263,2024-06-24,P0021,4,0.05,COD,Beauty,264.24,127.61,1056.96,52.85,1004.11,510.44,493.67
O0004225,CUST00198,2024-06-24,P0014,1,0.1,UPI,Electronics,66.45,51.75,66.45,6.64,59.81,51.75,8.06
O0001955,CUST00146,2024-06-24,P0012,2,0.0,Wallet,Electronics,216.75,132.72,433.5,0.0,433.5,265.44,168.06
O0003142,CUST00344,2024-06-24,P0009,4,0.1,COD,Fashion,264.14,141.26,1056.56,105.66,950.9,565.04,385.86
O0004749,CUST00161,2024-06-24,P0040,1,0.15,UPI,Grocery,83.65,51.18,83.65,12.55,71.1,51.18,19.92
O0002700,CUST00403,2024-06-24,P0027,2,0.0,Net Banking,Electronics,55.13,36.66,110.26,0.0,110.26,73.32,36.94
O0002349,CUST00596,2024-06-24,P0021,1,0.05,UPI,Beauty,264.24,127.61,264.24,13.21,251.03,127.61,123.42
O0002747,CUST00225,2024-06-24,P0033,1,0.0,Wallet,Fashion,112.86,61.51,112.86,0.0,112.86,61.51,51.35
O0002679,CUST00543,2024-06-24,P0008,2,0.05,UPI,Fashion,152.63,75.07,305.26,15.26,290.0,150.14,139.86
O0000262,CUST00010,2024-06-24,P0021,2,0.05,Wallet,Beauty,264.24,127.61,528.48,26.42,502.06,255.22,246.84
O0003595,CUST00392,2024-06-25,P0013,4,0.0,Card,Grocery,268.38,121.9,1073.52,0.0,1073.52,487.6,585.92
O0003167,CUST00314,2024-06-25,P0023,3,0.15,Card,Fashion,67.68,45.5,203.04,30.46,172.58,136.5,36.08
O0001748,CUST00332,2024-06-25,P0006,3,0.2,COD,Beauty,192.36,150.65,577.08,115.42,461.66,451.95,9.71
O0003019,CUST00286,2024-06-25,P0039,3,0.05,Card,Electronics,302.32,141.08,906.96,45.35,861.61,423.24,438.37
O0002323,CUST00198,2024-06-25,P0001,3,0.1,Card,Fashion,114.26,54.48,342.78,34.28,308.5,163.44,145.06
O0005030,CUST00276,2024-06-25,P0036,4,0.0,Card,Home,308.75,157.97,1235.0,0.0,1235.0,631.88,603.12
O0004949,CUST00259,2024-06-25,P0026,1,0.15,Card,Electronics,133.04,87.51,133.04,19.96,113.08,87.51,25.57
O0003774,CUST00398,2024-06-26,P0008,1,0.15,UPI,Fashion,152.63,75.07,152.63,22.89,129.74,75.07,54.67
O0004959,CUST00288,2024-06-26,P0022,1,0.05,Card,Electronics,326.52,146.8,326.52,16.33,310.19,146.8,163.39
O0000585,CUST00243,2024-06-26,P0018,3,0.1,Wallet,Beauty,175.93,84.8,527.79,52.78,475.01,254.4,220.61
O0002739,CUST00398,2024-06-26,P0043,1,0.0,COD,Electronics,364.08,156.96,364.08,0.0,364.08,156.96,207.12
O0002101,CUST00484,2024-06-26,P0010,3,0.1,UPI,Grocery,158.28,88.17,474.84,47.48,427.36,264.51,162.85
O0003624,CUST00281,2024-06-26,P0036,2,0.05,Wallet,Home,308.75,157.97,617.5,30.88,586.62,315.94,270.68
O0002801,CUST00253,2024-06-26,P0025,3,0.15,Net Banking,Fashion,234.0,111.05,702.0,105.3,596.7,333.15,263.55
O0001489,CUST00281,2024-06-26,P0002,4,0.0,Card,Electronics,165.42,102.08,661.68,0.0,661.68,408.32,253.36
O0004336,CUST00047,2024-06-26,P0019,1,0.1,Card,Electronics,148.06,96.56,148.06,14.81,133.25,96.56,36.69
O0001168,CUST00488,2024-06-26,P0039,2,0.0,UPI,Electronics,302.32,141.08,604.64,0.0,604.64,282.16,322.48
O0000289,CUST00527,2024-06-26,P0004,1,0.1,UPI,Home,54.29,27.5,54.29,5.43,48.86,27.5,21.36
O0000370,CUST00338,2024-06-26,P0033,2,0.0,Card,Fashion,112.86,61.51,225.72,0.0,225.72,123.02,102.7
O0002766,CUST00121,2024-06-27,P0045,1,0.0,COD,Grocery,121.81,53.8,121.81,0.0,121.81,53.8,68.01
O0003848,CUST00077,2024-06-27,P0011,2,0.15,COD,Electronics,158.87,121.21,317.74,47.66,270.08,242.42,27.66
O0004932,CUST00400,2024-06-27,P0018,1,0.05,Card,Beauty,175.93,84.8,175.93,8.8,167.13,84.8,82.33
O0001717,CUST00204,2024-06-27,P0028,4,0.0,Card,Electronics,164.95,128.88,659.8,0.0,659.8,515.52,144.28
O0002023,CUST00370,2024-06-27,P0029,1,0.0,Card,Home,354.92,154.02,354.92,0.0,354.92,154.02,200.9
O0001034,CUST00470,2024-06-27,P0008,2,0.1,Card,Fashion,152.63,75.07,305.26,30.53,274.73,150.14,124.59
O0003994,CUST00351,2024-06-27,P0038,3,0.1,COD,Fashion,157.39,70.68,472.17,47.22,424.95,212.04,212.91
O0001852,CUST00397,2024-06-27,P0021,2,0.1,Wallet,Beauty,264.24,127.61,528.48,52.85,475.63,255.22,220.41
O0002641,CUST00165,2024-06-28,P0042,1,0.0,UPI,Fashion,92.99,66.18,92.99,0.0,92.99,66.18,26.81
O0003115,CUST00600,2024-06-28,P0031,2,0.15,UPI,Electronics,287.51,147.51,575.02,86.25,488.77,295.02,193.75
O0001642,CUST00369,2024-06-28,P0016,1,0.05,Net Banking,Fashion,101.27,44.23,101.27,5.06,96.21,44.23,51.98
O0005056,CUST00598,2024-06-28,P0006,2,0.0,Card,Beauty,192.36,150.65,384.72,0.0,384.72,301.3,83.42
O0000616,CUST00022,2024-06-28,P0039,2,0.05,Net Banking,Electronics,302.32,141.08,604.64,30.23,574.41,282.16,292.25
O0005087,CUST00605,2024-06-28,P0027,2,0.0,Wallet,Electronics,55.13,36.66,110.26,0.0,110.26,73.32,36.94
O0002380,CUST00225,2024-06-28,P0021,1,0.1,Card,Beauty,264.24,127.61,264.24,26.42,237.82,127.61,110.21
O0001664,CUST00575,2024-06-28,P0009,1,0.0,UPI,Fashion,264.14,141.26,264.14,0.0,264.14,141.26,122.88
O0001250,CUST00155,2024-06-28,P0006,4,0.05,Card,Beauty,192.36,150.65,769.44,38.47,730.97,602.6,128.37
O0002961,CUST00158,2024-06-28,P0043,1,0.15,Card,Electronics,364.08,156.96,364.08,54.61,309.47,156.96,152.51
O0000263,CUST00398,2024-06-28,P0036,4,0.05,Card,Home,308.75,157.97,1235.0,61.75,1173.25,631.88,541.37
O0000374,CUST00568,2024-06-29,P0042,1,0.0,Wallet,Fashion,92.99,66.18,92.99,0.0,92.99,66.18,26.81
O0003731,CUST00535,2024-06-29,P0024,1,0.0,Wallet,Grocery,220.04,119.95,220.04,0.0,220.04,119.95,100.09
O0000301,CUST00594,2024-06-29,P0001,3,0.05,UPI,Fashion,114.26,54.48,342.78,17.14,325.64,163.44,162.2
O0002072,CUST00081,2024-06-29,P0041,1,0.2,Net Banking,Grocery,240.98,127.74,240.98,48.2,192.78,127.74,65.04
O0004315,CUST00650,2024-06-29,P0009,4,0.1,Card,Fashion,264.14,141.26,1056.56,105.66,950.9,565.04,385.86
O0002103,CUST00489,2024-06-29,P0026,1,0.0,COD,Electronics,133.04,87.51,133.04,0.0,133.04,87.51,45.53
O0000542,CUST00601,2024-06-29,P0023,1,0.1,UPI,Fashion,67.68,45.5,67.68,6.77,60.91,45.5,15.41
O0002144,CUST00067,2024-06-29,P0025,4,0.15,Net Banking,Fashion,234.0,111.05,936.0,140.4,795.6,444.2,351.4
O0003761,CUST00383,2024-06-29,P0011,2,0.0,COD,Electronics,158.87,121.21,317.74,0.0,317.74,242.42,75.32
O0004953,CUST00303,2024-06-29,P0012,2,0.0,Card,Electronics,216.75,132.72,433.5,0.0,433.5,265.44,168.06
O0004780,CUST00260,2024-06-30,P0019,2,0.0,Card,Electronics,148.06,96.56,296.12,0.0,296.12,193.12,103.0
O0000321,CUST00509,2024-06-30,P0024,1,0.1,UPI,Grocery,220.04,119.95,220.04,22.0,198.04,119.95,78.09
O0004329,CUST00490,2024-06-30,P0038,4,0.1,Wallet,Fashion,157.39,70.68,629.56,62.96,566.6,282.72,283.88
O0002601,CUST00376,2024-06-30,P0031,2,0.0,UPI,Electronics,287.51,147.51,575.02,0.0,575.02,295.02,280.0
O0004850,CUST00273,2024-07-01,P0021,1,0.1,Wallet,Beauty,264.24,127.61,264.24,26.42,237.82,127.61,110.21
O0002994,CUST00634,2024-07-01,P0002,2,0.1,UPI,Electronics,165.42,102.08,330.84,33.08,297.76,204.16,93.6
O0002272,CUST00368,2024-07-01,P0034,4,0.05,UPI,Electronics,186.26,105.01,745.04,37.25,707.79,420.04,287.75
O0003718,CUST00126,2024-07-01,P0006,1,0.1,COD,Beauty,192.36,150.65,192.36,19.24,173.12,150.65,22.47
O0002150,CUST00400,2024-07-01,P0007,1,0.05,COD,Grocery,177.14,118.71,177.14,8.86,168.28,118.71,49.57
O0002780,CUST00372,2024-07-01,P0042,3,0.05,COD,Fashion,92.99,66.18,278.97,13.95,265.02,198.54,66.48
O0003875,CUST00176,2024-07-01,P0031,2,0.1,Net Banking,Electronics,287.51,147.51,575.02,57.5,517.52,295.02,222.5
O0003399,CUST00414,2024-07-01,P0019,1,0.0,UPI,Electronics,148.06,96.56,148.06,0.0,148.06,96.56,51.5
O0004814,CUST00381,2024-07-01,P0002,1,0.0,Card,Electronics,165.42,102.08,165.42,0.0,165.42,102.08,63.34
O0001787,CUST00191,2024-07-01,P0043,1,0.15,Net Banking,Electronics,364.08,156.96,364.08,54.61,309.47,156.96,152.51
O0004445,CUST00494,2024-07-02,P0014,1,0.1,Card,Electronics,66.45,51.75,66.45,6.64,59.81,51.75,8.06
O0004927,CUST00486,2024-07-02,P0007,1,0.0,Net Banking,Grocery,177.14,118.71,177.14,0.0,177.14,118.71,58.43
O0002031,CUST00600,2024-07-02,P0023,2,0.15,Card,Fashion,67.68,45.5,135.36,20.3,115.06,91.0,24.06
O0001099,CUST00035,2024-07-02,P0038,3,0.1,Card,Fashion,157.39,70.68,472.17,47.22,424.95,212.04,212.91
O0000467,CUST00146,2024-07-02,P0012,1,0.1,Net Banking,Electronics,216.75,132.72,216.75,21.68,195.07,132.72,62.35
O0004176,CUST00612,2024-07-02,P0016,1,0.0,Net Banking,Fashion,101.27,44.23,101.27,0.0,101.27,44.23,57.04
O0002702,CUST00477,2024-07-02,P0007,3,0.05,Card,Grocery,177.14,118.71,531.42,26.57,504.85,356.13,148.72
O0003074,CUST00554,2024-07-03,P0032,4,0.05,Wallet,Electronics,325.98,157.6,1303.92,65.2,1238.72,630.4,608.32
O0001734,CUST00100,2024-07-03,P0025,1,0.1,Card,Fashion,234.0,111.05,234.0,23.4,210.6,111.05,99.55
O0000964,CUST00275,2024-07-03,P0041,1,0.15,UPI,Grocery,240.98,127.74,240.98,36.15,204.83,127.74,77.09
O0002218,CUST00296,2024-07-03,P0035,4,0.05,COD,Home,139.63,80.04,558.52,27.93,530.59,320.16,210.43
O0005189,CUST00634,2024-07-03,P0003,3,0.15,UPI,Home,236.77,123.51,710.31,106.55,603.76,370.53,233.23
O0004228,CUST00370,2024-07-03,P0016,1,0.0,Card,Fashion,101.27,44.23,101.27,0.0,101.27,44.23,57.04
O0000814,CUST00633,2024-07-03,P0025,2,0.05,Net Banking,Fashion,234.0,111.05,468.0,23.4,444.6,222.1,222.5
O0001453,CUST00203,2024-07-04,P0044,2,0.1,UPI,Home,319.2,142.3,638.4,63.84,574.56,284.6,289.96
O0002948,CUST00050,2024-07-04,P0013,3,0.0,Card,Grocery,268.38,121.9,805.14,0.0,805.14,365.7,439.44
O0004283,CUST00431,2024-07-04,P0017,1,0.15,COD,Home,110.28,84.44,110.28,16.54,93.74,84.44,9.3
O0004417,CUST00536,2024-07-04,P0002,3,0.2,UPI,Electronics,165.42,102.08,496.26,99.25,397.01,306.24,90.77
O0000351,CUST00125,2024-07-04,P0016,2,0.0,Wallet,Fashion,101.27,44.23,202.54,0.0,202.54,88.46,114.08
O0001872,CUST00131,2024-07-04,P0042,2,0.1,Card,Fashion,92.99,66.18,185.98,18.6,167.38,132.36,35.02
O0001663,CUST00129,2024-07-04,P0032,2,0.1,Card,Electronics,325.98,157.6,651.96,65.2,586.76,315.2,271.56
O0000951,CUST00337,2024-07-05,P0036,2,0.1,COD,Home,308.75,157.97,617.5,61.75,555.75,315.94,239.81
O0004186,CUST00585,2024-07-05,P0029,1,0.15,Card,Home,354.92,154.02,354.92,53.24,301.68,154.02,147.66
O0004002,CUST00598,2024-07-05,P0023,1,0.0,Card,Fashion,67.68,45.5,67.68,0.0,67.68,45.5,22.18
O0002143,CUST00244,2024-07-05,P0028,1,0.0,Net Banking,Electronics,164.95,128.88,164.95,0.0,164.95,128.88,36.07
O0000503,CUST00042,2024-07-05,P0010,1,0.05,COD,Grocery,158.28,88.17,158.28,7.91,150.37,88.17,62.2
O0005145,CUST00371,2024-07-06,P0012,2,0.05,COD,Electronics,216.75,132.72,433.5,21.68,411.82,265.44,146.38
O0001500,CUST00092,2024-07-06,P0021,1,0.15,UPI,Beauty,264.24,127.61,264.24,39.64,224.6,127.61,96.99
O0000326,CUST00001,2024-07-06,P0008,2,0.0,Card,Fashion,152.63,75.07,305.26,0.0,305.26,150.14,155.12
O0000622,CUST00286,2024-07-06,P0042,4,0.05,Card,Fashion,92.99,66.18,371.96,18.6,353.36,264.72,88.64
O0005108,CUST00084,2024-07-07,P0036,1,0.1,UPI,Home,308.75,157.97,308.75,30.88,277.87,157.97,119.9
O0003664,CUST00472,2024-07-07,P0043,1,0.0,UPI,Electronics,364.08,156.96,364.08,0.0,364.08,156.96,207.12
O0003689,CUST00257,2024-07-07,P0032,2,0.05,Card,Electronics,325.98,157.6,651.96,32.6,619.36,315.2,304.16
O0004716,CUST00082,2024-07-07,P0022,1,0.0,COD,Electronics,326.52,146.8,326.52,0.0,326.52,146.8,179.72
O0001634,CUST00358,2024-07-07,P0008,4,0.15,UPI,Fashion,152.63,75.07,610.52,91.58,518.94,300.28,218.66
O0002993,CUST00469,2024-07-07,P0036,3,0.05,Net Banking,Home,308.75,157.97,926.25,46.31,879.94,473.91,406.03
O0004812,CUST00441,2024-07-08,P0010,2,0.05,Card,Grocery,158.28,88.17,316.56,15.83,300.73,176.34,124.39
O0002855,CUST00316,2024-07-08,P0032,2,0.1,Card,Electronics,325.98,157.6,651.96,65.2,586.76,315.2,271.56
O0000402,CUST00496,2024-07-08,P0032,3,0.05,COD,Electronics,325.98,157.6,977.94,48.9,929.04,472.8,456.24
O0003951,CUST00319,2024-07-08,P0025,1,0.1,Net Banking,Fashion,234.0,111.05,234.0,23.4,210.6,111.05,99.55
O0004994,CUST00621,2024-07-09,P0006,1,0.05,Card,Beauty,192.36,150.65,192.36,9.62,182.74,150.65,32.09
O0004404,CUST00200,2024-07-09,P0011,2,0.0,COD,Electronics,158.87,121.21,317.74,0.0,317.74,242.42,75.32
O0000464,CUST00210,2024-07-09,P0037,2,0.05,COD,Fashion,32.76,22.26,65.52,3.28,62.24,44.52,17.72
O0000520,CUST00224,2024-07-09,P0020,3,0.0,UPI,Home,149.95,68.06,449.85,0.0,449.85,204.18,245.67
O0001289,CUST00124,2024-07-09,P0023,2,0.05,COD,Fashion,67.68,45.5,135.36,6.77,128.59,91.0,37.59
O0004216,CUST00175,2024-07-09,P0022,1,0.0,Card,Electronics,326.52,146.8,326.52,0.0,326.52,146.8,179.72
O0004209,CUST00524,2024-07-10,P0019,1,0.2,Wallet,Electronics,148.06,96.56,148.06,29.61,118.45,96.56,21.89
O0002393,CUST00575,2024-07-10,P0012,1,0.05,Wallet,Electronics,216.75,132.72,216.75,10.84,205.91,132.72,73.19
O0000863,CUST00544,2024-07-10,P0015,4,0.1,UPI,Fashion,43.69,25.91,174.76,17.48,157.28,103.64,53.64
O0002306,CUST00255,2024-07-10,P0040,2,0.05,Card,Grocery,83.65,51.18,167.3,8.36,158.94,102.36,56.58
O0001978,CUST00049,2024-07-10,P0005,2,0.05,COD,Electronics,273.97,126.69,547.94,27.4,520.54,253.38,267.16
O0001593,CUST00475,2024-07-11,P0040,2,0.1,Card,Grocery,83.65,51.18,167.3,16.73,150.57,102.36,48.21
O0001133,CUST00414,2024-07-11,P0033,1,0.2,COD,Fashion,112.86,61.51,112.86,22.57,90.29,61.51,28.78
O0003517,CUST00542,2024-07-11,P0042,4,0.05,Wallet,Fashion,92.99,66.18,371.96,18.6,353.36,264.72,88.64
O0002572,CUST00625,2024-07-11,P0021,1,0.0,UPI,Beauty,264.24,127.61,264.24,0.0,264.24,127.61,136.63
O0004094,CUST00566,2024-07-11,P0006,3,0.1,Wallet,Beauty,192.36,150.65,577.08,57.71,519.37,451.95,67.42
O0003948,CUST00218,2024-07-11,P0018,2,0.1,COD,Beauty,175.93,84.8,351.86,35.19,316.67,169.6,147.07
O0001078,CUST00559,2024-07-11,P0016,1,0.1,UPI,Fashion,101.27,44.23,101.27,10.13,91.14,44.23,46.91
O0005067,CUST00261,2024-07-11,P0020,2,0.05,UPI,Home,149.95,68.06,299.9,15.0,284.9,136.12,148.78
O0004884,CUST00428,2024-07-12,P0011,2,0.2,Card,Electronics,158.87,121.21,317.74,63.55,254.19,242.42,11.77
O0004544,CUST00162,2024-07-12,P0040,4,0.0,Card,Grocery,83.65,51.18,334.6,0.0,334.6,204.72,129.88
O0003284,CUST00179,2024-07-12,P0013,1,0.0,Card,Grocery,268.38,121.9,268.38,0.0,268.38,121.9,146.48
O0001705,CUST00398,2024-07-12,P0029,1,0.0,Card,Home,354.92,154.02,354.92,0.0,354.92,154.02,200.9
O0002680,CUST00392,2024-07-12,P0038,3,0.1,UPI,Fashion,157.39,70.68,472.17,47.22,424.95,212.04,212.91
O0000306,CUST00557,2024-07-12,P0036,4,0.1,Card,Home,308.75,157.97,1235.0,123.5,1111.5,631.88,479.62
O0004750,CUST00155,2024-07-12,P0041,1,0.05,Card,Grocery,240.98,127.74,240.98,12.05,228.93,127.74,101.19
O0001340,CUST00294,2024-07-12,P0027,2,0.1,Net Banking,Electronics,55.13,36.66,110.26,11.03,99.23,73.32,25.91
O0001021,CUST00579,2024-07-12,P0045,1,0.0,COD,Grocery,121.81,53.8,121.81,0.0,121.81,53.8,68.01
O0004385,CUST00220,2024-07-13,P0032,1,0.15,UPI,Electronics,325.98,157.6,325.98,48.9,277.08,157.6,119.48
O0001420,CUST00298,2024-07-13,P0009,2,0.0,Wallet,Fashion,264.14,141.26,528.28,0.0,528.28,282.52,245.76
O0004066,CUST00472,2024-07-13,P0018,2,0.0,Net Banking,Beauty,175.93,84.8,351.86,0.0,351.86,169.6,182.26
O0002579,CUST00404,2024-07-13,P0009,2,0.1,Card,Fashion,264.14,141.26,528.28,52.83,475.45,282.52,192.93
O0005129,CUST00099,2024-07-13,P0039,1,0.0,Wallet,Electronics,302.32,141.08,302.32,0.0,302.32,141.08,161.24
O0003683,CUST00094,2024-07-13,P0035,1,0.0,UPI,Home,139.63,80.04,139.63,0.0,139.63,80.04,59.59
O0000011,CUST00568,2024-07-13,P0016,4,0.1,COD,Fashion,101.27,44.23,405.08,40.51,364.57,176.92,187.65
O0001069,CUST00201,2024-07-14,P0014,1,0.0,UPI,Electronics,66.45,51.75,66.45,0.0,66.45,51.75,14.7
O0003925,CUST00199,2024-07-14,P0038,3,0.2,Card,Fashion,157.39,70.68,472.17,94.43,377.74,212.04,165.7
O0003604,CUST00267,2024-07-14,P0022,1,0.15,Card,Electronics,326.52,146.8,326.52,48.98,277.54,146.8,130.74
O0004978,CUST00413,2024-07-14,P0004,4,0.05,Card,Home,54.29,27.5,217.16,10.86,206.3,110.0,96.3
O0004558,CUST00545,2024-07-14,P0001,4,0.0,Wallet,Fashion,114.26,54.48,457.04,0.0,457.04,217.92,239.12
O0000153,CUST00177,2024-07-14,P0018,1,0.0,Net Banking,Beauty,175.93,84.8,175.93,0.0,175.93,84.8,91.13
O0004221,CUST00238,2024-07-14,P0003,3,0.2,Wallet,Home,236.77,123.51,710.31,142.06,568.25,370.53,197.72
O0001071,CUST00020,2024-07-14,P0042,2,0.0,COD,Fashion,92.99,66.18,185.98,0.0,185.98,132.36,53.62
O0001643,CUST00377,2024-07-15,P0031,3,0.05,UPI,Electronics,287.51,147.51,862.53,43.13,819.4,442.53,376.87
O0000789,CUST00070,2024-07-15,P0034,1,0.1,Card,Electronics,186.26,105.01,186.26,18.63,167.63,105.01,62.62
O0002503,CUST00263,2024-07-15,P0017,1,0.1,Wallet,Home,110.28,84.44,110.28,11.03,99.25,84.44,14.81
O0002107,CUST00266,2024-07-15,P0027,2,0.05,UPI,Electronics,55.13,36.66,110.26,5.51,104.75,73.32,31.43
O0001445,CUST00605,2024-07-15,P0014,1,0.0,Net Banking,Electronics,66.45,51.75,66.45,0.0,66.45,51.75,14.7
O0001379,CUST00497,2024-07-16,P0037,4,0.0,Card,Fashion,32.76,22.26,131.04,0.0,131.04,89.04,42.0
O0002907,CUST00063,2024-07-16,P0003,1,0.0,UPI,Home,236.77,123.51,236.77,0.0,236.77,123.51,113.26
O0000760,CUST00252,2024-07-16,P0024,1,0.1,Wallet,Grocery,220.04,119.95,220.04,22.0,198.04,119.95,78.09
O0002609,CUST00490,2024-07-16,P0039,1,0.0,Card,Electronics,302.32,141.08,302.32,0.0,302.32,141.08,161.24
O0001541,CUST00396,2024-07-16,P0008,1,0.1,UPI,Fashion,152.63,75.07,152.63,15.26,137.37,75.07,62.3
O0001763,CUST00156,2024-07-16,P0018,4,0.1,UPI,Beauty,175.93,84.8,703.72,70.37,633.35,339.2,294.15
O0000772,CUST00574,2024-07-16,P0040,4,0.0,Card,Grocery,83.65,51.18,334.6,0.0,334.6,204.72,129.88
O0003381,CUST00120,2024-07-17,P0027,1,0.15,UPI,Electronics,55.13,36.66,55.13,8.27,46.86,36.66,10.2
O0004843,CUST00414,2024-07-17,P0005,1,0.0,Wallet,Electronics,273.97,126.69,273.97,0.0,273.97,126.69,147.28
O0001171,CUST00575,2024-07-17,P0006,2,0.05,UPI,Beauty,192.36,150.65,384.72,19.24,365.48,301.3,64.18
